,Acer,Seum,Meus,Raer,Boea,Hyum,Meis,Brla,Teas,Afia,Chae,Beae,Deae
LYS,-3.483249874231099,-3.483249874231099,-3.483249874231099,-3.483249874231099,12.317875142650365,-3.483249874231099,15.645716077150682,6.868907522509925,-3.483249874231099,-3.483249874231099,-3.483249874231099,-3.483249874231099,-3.483249874231099
CPD_2961,-1.2415082816262561,-1.2415082816262561,-1.2415082816262561,-1.2415082816262561,-1.2415082816262561,-1.2415082816262561,14.898099379515092,-1.2415082816262561,-1.2415082816262561,-1.2415082816262561,-1.2415082816262561,-1.2415082816262561,-1.2415082816262561
2_KETO_3_DEOXY_6_P_GLUCONATE,-0.6012934789632993,-0.6012934789632993,-0.6012934789632993,-0.6012934789632993,-0.6012934789632993,-0.6012934789632993,7.215521747559618,-0.6012934789632993,-0.6012934789632993,-0.6012934789632993,-0.6012934789632993,-0.6012934789632993,-0.6012934789632993
PUTRESCINE,-3.1186935950204937,-3.1186935950204937,1.2530281958290441,-3.1186935950204937,-3.1186935950204937,-3.1186935950204937,-3.1186935950204937,8.8388891443215,-3.1186935950204937,-3.1186935950204937,-3.1186935950204937,8.71331164540128,9.263013369632592
TRP,-1.6286526739901426,-1.6286526739901426,-1.6286526739901426,-1.6286526739901426,-1.6286526739901426,-1.6286526739901426,-1.6286526739901426,-1.6286526739901426,19.543832087881675,-1.6286526739901426,-1.6286526739901426,-1.6286526739901426,-1.6286526739901426
FRUCTOSE_6P,-7.198726822767441,-7.198726822767441,-7.198726822767441,13.325001774764678,8.780779147135837,19.12228869187446,-7.198726822767441,-7.198726822767441,-7.198726822767441,-7.198726822767441,6.819487950145557,-7.198726822767441,9.54225701821898
CH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SER,-5.445889413796841,-5.445889413796841,-5.445889413796841,-5.445889413796841,-5.445889413796841,17.682620092993805,20.675285800749894,3.4603023765719243,-5.445889413796841,-5.445889413796841,7.194796453856004,-5.445889413796841,-5.445889413796841
ACETONE,-0.8658804253931542,-0.8658804253931542,-0.8658804253931542,-0.8658804253931542,-0.8658804253931542,-0.8658804253931542,-0.8658804253931542,-0.8658804253931542,-0.8658804253931542,-0.8658804253931542,10.390565104717862,-0.8658804253931542,-0.8658804253931542
ACET,0.3897281469518177,-7.645358878168718,-7.645358878168718,-7.645358878168718,-7.645358878168718,17.692917699963395,15.914945350920982,-7.645358878168718,-7.645358878168718,13.30300276931418,3.8743891427377566,2.3425290372928824,-7.645358878168718
CYS,-1.911081842600396,-1.911081842600396,-1.911081842600396,-1.911081842600396,-1.911081842600396,-1.911081842600396,-1.911081842600396,-1.911081842600396,15.889383382917481,-1.911081842600396,-1.911081842600396,5.132516885686837,-1.911081842600396
FUM,7.463546223227283,-3.3986796058572004,-3.3986796058572004,-3.3986796058572004,-3.3986796058572004,-3.3986796058572004,19.56434458745922,-3.3986796058572004,-3.3986796058572004,-3.3986796058572004,6.958905247885461,-3.3986796058572004,-3.3986796058572004
FRUCTOSE_16_DIPHOSPHATE,-4.937095675335684,-4.937095675335684,-0.38063610804172754,19.022920141102514,6.779777600848217,-4.937095675335684,-4.937095675335684,-4.937095675335684,-4.937095675335684,6.987725452210103,-4.937095675335684,7.086978316566373,-4.937095675335684
PHE,-1.6836897956730184,-1.6836897956730184,-1.6836897956730184,-1.6836897956730184,-1.6836897956730184,-1.6836897956730184,-1.6836897956730184,-1.6836897956730184,20.204277548076213,-1.6836897956730184,-1.6836897956730184,-1.6836897956730184,-1.6836897956730184
THIAMINE_PYROPHOSPHATE,10.080432195436549,-0.840036016286378,-0.840036016286378,-0.840036016286378,-0.840036016286378,-0.840036016286378,-0.840036016286378,-0.840036016286378,-0.840036016286378,-0.840036016286378,-0.840036016286378,-0.840036016286378,-0.840036016286378
GLN,5.592104517108025,-7.8924039169704585,-7.8924039169704585,12.356171306204875,-7.8924039169704585,10.519857200185722,17.60462732458213,-7.8924039169704585,-7.8924039169704585,5.4212513137972,-7.8924039169704585,3.752815756915231,-7.8924039169704585
NITROGEN_MOLECULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARBON_MONOXIDE,7.788280111758141,-0.6490233426465126,-0.6490233426465126,-0.6490233426465126,-0.6490233426465126,-0.6490233426465126,-0.6490233426465126,-0.6490233426465126,-0.6490233426465126,-0.6490233426465126,-0.6490233426465126,-0.6490233426465126,-0.6490233426465126
PYRUVATE,-8.362473523031149,-8.362473523031149,10.668421898265326,-8.362473523031149,13.944040450928458,-8.362473523031149,18.20471798451347,12.003191967325737,-8.362473523031149,-8.362473523031149,-8.362473523031149,12.079415883216216,-8.362473523031149
RIBOSE_5P,-2.584500620745832,-2.584500620745832,-2.584500620745832,-2.584500620745832,-2.584500620745832,-2.584500620745832,21.569042904677847,-2.584500620745832,-2.584500620745832,-2.584500620745832,-2.584500620745832,6.860463923526268,-2.584500620745832
ARG,-1.6681776746561887,-1.6681776746561887,-1.6681776746561887,-1.6681776746561887,-1.6681776746561887,-1.6681776746561887,-1.6681776746561887,-1.6681776746561887,20.018132095874304,-1.6681776746561887,-1.6681776746561887,-1.6681776746561887,-1.6681776746561887
PRO,-1.6454415946077638,-1.6454415946077638,-1.6454415946077638,19.745299135293163,-1.6454415946077638,-1.6454415946077638,-1.6454415946077638,-1.6454415946077638,-1.6454415946077638,-1.6454415946077638,-1.6454415946077638,-1.6454415946077638,-1.6454415946077638
GAP,-1.211715947662702,-1.211715947662702,-1.211715947662702,-1.211715947662702,12.857740492815594,-1.211715947662702,-1.211715947662702,-1.211715947662702,-1.211715947662702,-1.211715947662702,-1.211715947662702,0.471134931474106,-1.211715947662702
GDP_MANNOSE,-3.785538792601489,21.475966059519973,-3.785538792601489,-3.785538792601489,-3.785538792601489,-3.785538792601489,-3.785538792601489,-3.785538792601489,20.164960659096355,-3.785538792601489,-3.785538792601489,-3.785538792601489,-3.785538792601489
CIT,-4.759854996575726,22.86318889728496,-4.759854996575726,-4.759854996575726,-4.759854996575726,-4.759854996575726,-4.759854996575726,-4.759854996575726,18.45673077904905,-4.759854996575726,-4.759854996575726,6.27863028942328,-4.759854996575726
TYR,-1.6572126893107253,-1.6572126893107253,-1.6572126893107253,-1.6572126893107253,-1.6572126893107253,-1.6572126893107253,-1.6572126893107253,-1.6572126893107253,19.886552271728764,-1.6572126893107253,-1.6572126893107253,-1.6572126893107253,-1.6572126893107253
L_ALPHA_ALANINE,-4.773092302233934,22.096385862431614,-4.773092302233934,19.026941706974416,-4.773092302233934,-4.773092302233934,-4.773092302233934,6.607595452933266,-4.773092302233934,-4.773092302233934,-4.773092302233934,-4.773092302233934,-4.773092302233934
FORMATE,-1.7275426558597644,-1.7275426558597644,-1.7275426558597644,-1.7275426558597644,-1.7275426558597644,11.643087943523298,-1.7275426558597644,7.359881270934079,-1.7275426558597644,-1.7275426558597644,-1.7275426558597644,-1.7275426558597644,-1.7275426558597644
BUTANOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCROSE,9.283567215730546,-4.582984388552909,-4.582984388552909,-4.582984388552909,-4.582984388552909,-4.582984388552909,12.906823558610787,-4.582984388552909,-4.582984388552909,9.118788099679339,-4.582984388552909,-4.582984388552909,9.937680622955511
SUC,3.3872979972637403,-6.76497321962357,-6.76497321962357,-6.76497321962357,5.011280102771899,11.43757759452961,17.09790191546189,4.746336500349335,-6.76497321962357,-6.76497321962357,5.674418426988463,-6.76497321962357,-6.76497321962357
HIS,-1.598608373823172,-1.598608373823172,-1.598608373823172,-1.598608373823172,-1.598608373823172,-1.598608373823172,-1.598608373823172,-1.598608373823172,19.183300485878085,-1.598608373823172,-1.598608373823172,-1.598608373823172,-1.598608373823172
MAL,-3.936762468019726,-3.936762468019726,-3.936762468019726,20.754820219712382,-3.936762468019726,-3.936762468019726,22.549566928504625,-3.936762468019726,-3.936762468019726,-3.936762468019726,-3.936762468019726,-3.936762468019726,-3.936762468019726
