,Acer,Seum,Meus,Raer,Boea,Hyum,Meis,Brla,Teas,Afia,Chae,Beae,Deae
CPD_2961,-4.557937397849774e-06,1.1251112887314205e-06,4.254356019773905e-12,6.742481975197443e-07,2.9981973678182536e-09,-2.4523169774679946e-05,2.527478348959372e-05,0.0,0.0,-6.069116367360266e-06,8.061712872540103e-06,0.0,1.1365239781165513e-08
2_KETO_3_DEOXY_6_P_GLUCONATE,1.2354862599224415e-11,2.2502225774628416e-08,0.0,1.348496395039489e-08,5.996394735636509e-11,-5.920390870708578e-07,5.054956697918745e-07,1.2423659891900713e-12,5.023908973021581e-08,0.0,1.4825579857708107e-11,1.4462723184407958e-12,2.2730479562331026e-10
G3P,1.2354862599224412e-08,-0.0027973628167341684,0.0,0.0002245680451372318,-0.1520388930850339,1.5726632694629415e-06,0.15460910766347774,1.2423659891900711e-09,9.850801907885454e-07,8.852464005945542e-09,0.0,0.0,0.0
PHOSPHO_ENOL_PYRUVATE,0.03457673497557483,0.0,0.0,0.17799104045852393,1.6695791844406405e-06,0.1486472635028564,-0.6005404968406398,0.01089667842519838,0.0018303305861195665,0.029284534245417194,0.03786391867118832,0.011755947856680573,0.1476923785398963
PYRUVATE,-0.03456906422418893,0.0,0.0,-0.17468721871264173,0.0,0.0,0.4220627043980576,-0.010896801117889873,0.024709844327691168,-0.029284716007848335,-0.03785942331427467,-0.011754585140191148,-0.1477207402087126
ACETYL_COA,6.925134542868946e-09,1.2612923835321286e-05,4.7692942900932156e-11,7.558577759209278e-06,3.3610928476911855e-08,8.815075566247281e-07,0.00028333989924887834,6.963696728746392e-10,5.521561087338968e-07,1.1877527563433879e-07,8.310018372619212e-09,-1.2670302491770062e-05,-0.0002924431274429173
SUC,4.05729511845777e-06,1.8018926927513876,0.0005096838096327291,0.9324102571283728,4.335053039182149e-06,0.0,-2.734679735805544,0.0,0.0,-7.361358024966342e-06,-1.1759240790069923e-05,-5.155529260056481e-07,-0.00012165408026794443
MAL,1.0368804053677214e-05,8.372187972871263,0.00016995300406433224,0.0,5.330128653899118e-08,3.9714530915062074,-12.324720269454962,2.0430039548807772e-07,-0.01910134217472675,0.0,0.0,0.0,0.0
FUM,1.436452039947678e-06,-0.40851070077784435,0.001529077310674009,-0.438022872285147,-7.002035152483796e-05,0.0,0.8170972099159185,2.760813309311269e-10,0.02817763889590988,0.0,-6.095494036655349e-06,0.0,-0.00019562501651450049
CIT,4.1182875330748034e-09,-16.078974363015586,-0.0010194124362160979,0.0,-3.2731974717841857e-06,-0.2972049123015834,16.363473770431504,4.1412199639669034e-10,0.013329747251810777,7.190531172187425e-06,4.4990912191403645e-05,4.820907728135985e-10,0.00034625680968051293
GLYCERATE,2.0591437665374017e-09,0.0,1.4181186732579683e-11,2.2474939917324806e-06,7.95565894490087e-06,-3.0047857179660147,2.9150012954890823,2.0706099819834517e-10,0.08972297146350239,1.4754106676575906e-09,8.327293467726897e-07,-4.6345496934673633e-07,5.087483031917568e-05
PPI,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THIAMINE_PYROPHOSPHATE,1.3302068731831618e-09,2.4227396417349923e-06,9.161046629246477e-12,1.4518811186591826e-06,6.456118332035308e-09,1.6932341201217668e-07,5.442503378092515e-05,1.3376140483613099e-10,1.0606030054156673e-07,9.531152913068033e-10,1.5962207646799064e-09,1.5571531961879233e-10,2.4473149662109738e-08
RIBOFLAVIN,7.030260009586446e-09,1.280439152759064e-05,4.841693503614914e-11,7.673319070106645e-06,3.4121151710976067e-08,8.94889085415232e-07,0.0002876410776579597,7.069407580155168e-10,5.605379918973153e-07,5.037297921160958e-09,8.436166760698626e-09,8.229691234238807e-10,1.293427427317642e-07
ADENOSYLCOBALAMIN,0.0,5.749318685417559e-09,0.0,3.445408289325893e-09,0.0,4.0181546534778155e-10,1.291541436318239e-07,0.0,2.516879887464733e-10,0.0,0.0,0.0,0.0
GDP_MANNOSE,4.4120931305412425e-05,-1.7151916783707148,3.02224474389636e-07,0.03757573786682569,0.00014459554626858402,-0.12874422225776588,1.8052009988033917,1.118446331638973e-07,8.926639076095272e-05,1.6206021102829127e-05,5.381233363521732e-05,7.583345732535219e-06,0.0008031653203504322
SUCROSE,2.1415095171988976e-07,0.000390038580093559,1.474843420188287e-09,0.00023373937514017796,-5.963578466046614e-06,-0.00021812650827858658,-9.617038349763935e-05,-1.2869794454864618e-07,0.0,1.5344270943638937e-07,-1.584842606429958e-05,-5.261677412944554e-06,-0.0002826477520742511
HYDROGEN_MOLECULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETOH,0.0,2.4606808946383235e-05,8.496226161812253e-05,0.0,0.0,-2.0032116618338076,2.0031008175112954,-2.9954824406027274e-11,0.0,0.0,0.0,1.275281902756309e-06,0.0
PROPIONATE,0.0,0.0,0.0,0.0,0.0,0.0,4.869080661743924e-07,0.0,0.0,2.1177257919737126e-07,0.0,-6.986806453717638e-07,0.0
PROPANE_1_2_DIOL,4.422200591423889e-06,0.0,0.0,0.0,0.0,0.0,-4.422200591423889e-06,0.0,0.0,0.0,0.0,0.0,0.0
CPD_10353,0.0,-4.947989423109958e-06,0.0,0.9883888905715869,0.0,0.0,-0.9883888905715866,0.0,0.0,0.0,0.0,0.0,0.0
BUTANEDIOL,0.0,0.0,0.0,-0.9883888905715869,0.0,0.0,0.9883888905715866,0.0,0.0,0.0,0.0,0.0,0.0
BUTANOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACETONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.555341960363722e-11,0.0,0.0,0.0,0.0,0.0
FORMATE,0.0,0.0,1.0446807559667035e-12,0.0,1.4222215720678584e-07,-1.2127387584128819e-07,-6.332038375426942e-08,0.0,1.7247960603887071e-06,-6.033793257722701e-07,-1.578715918278536e-06,0.0,4.996702413701013e-07
CARBON_DIOXIDE,-7.72139047303635e-06,-0.5078364924625998,-0.0006371415374848513,-0.38041765327039595,0.0,0.10744041294638813,-2.7655225864003623,5.973035543247784e-08,-0.07635220486430185,-7.646093078757952e-07,-1.3360044460984679e-05,-7.655472108034647e-07,-0.00014370143557205345
ACET,-1.5801477046547728e-10,1.244430826264945,-0.0015714921985500363,6.429675761428117e-05,-2.7425541485716917e-06,-1.8192396390692396,0.5763791459937148,4.2920833802059753e-08,-4.013289666175547e-09,0.0,2.5169117438630507e-07,1.863355824430567e-07,-6.087197071524042e-05
BUTYRIC_ACID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARBON_MONOXIDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUTRESCINE,0.0,0.0,-0.0007646140357564653,0.0,0.0,0.0,0.0007541769306864855,-6.27932555349358e-08,0.0,-2.3718270702974962e-06,1.2871725395812183e-05,0.0,0.0
NITROGEN_MOLECULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
