,Acer,Phum,Meus,Seum,Meis,Psas,Teas,OL12,Tala,Bola,Hyum,Afia,Vaax,Neae,Rher,Spas,Paas
ETOH,0.008103511908265885,0.0,2.3745286216106263,2.1477211196651026e-05,1.512316158168957,-8.066985387886432e-09,-1.3384471146340521e-05,0.0,1.795988006531158e-05,0.0,-3.8949742312452202,0.0,0.0,0.0,0.0,0.0,-1.0499575895981233e-07
PROPIONATE,0.0,0.0,1.4661400484198474e-06,-1.2977560707038702e-06,0.0,0.0,0.0,0.0,-1.683839777159751e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PROPANE_1_2_DIOL,0.0,0.0,0.0,0.0,0.0,1.2127144714455125e-08,0.0,0.0,1.683839777159751e-07,0.0,0.0,0.0,0.0,0.0,-1.8051112243043023e-07,0.0,0.0
CPD_10353,0.0,0.0,15.110210890246352,0.0,-14.986646693471457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1235633336100605,0.0,0.0,0.0,-8.631648355550159e-07
BUTANEDIOL,0.0,0.0,-15.110210019132104,0.0,14.986646693471457,0.0,0.0,0.0,0.0,0.0,-7.949412789977587e-09,0.0,0.1235633336100605,0.0,0.0,0.0,0.0
BUTANOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACETONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FORMATE,-0.008293350124714431,5.421716411622818e-07,1.9313186399537574,1.3601837859840907e-07,0.026546768074705157,1.365401530740076e-09,6.298507914455205e-07,0.0,-1.6452933637475362e-08,3.7503834471701273e-07,-1.9474873242117567,1.6662109583514925e-07,1.3727485145818533e-07,6.1827153754824586e-09,-0.002089569627758808,3.3627718080924116e-08,2.8242376914773247e-06
CARBON_DIOXIDE,-0.014280716931680097,-9.143420421985635e-07,-3.682833443486732,-7.581434491473692e-05,0.723741683793105,-6.245395066053928e-08,-0.01311482360987946,-1.9151319318063063e-06,-0.0002217962507659766,-6.114099384480879e-07,-6.527702946968443e-07,-3.161590411801105e-07,-0.023176437628674596,-2.7318022451822644e-06,-0.0062760426407903296,-1.68929475804873e-05,-3.6475114737237234e-06
ACET,-0.046905558461473686,0.0,0.05945187068674142,6.958447924207003e-06,0.0,0.0,0.0,0.0,-7.615418674788269e-06,0.0,9.925487024943636e-10,0.0,7.452573707778753e-07,4.7563853002889553e-07,-0.012547340866684744,4.633886292318784e-07,3.350888411381655e-10
BUTYRIC_ACID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARBON_MONOXIDE,0.0,0.0,0.0,0.0,-7.65109244849181e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.270578722467988e-07,0.0,0.0
PUTRESCINE,0.0,0.0,0.0,0.0,-5.350559778050375e-08,-5.497372453655588e-09,0.0,0.0,0.0,-3.3043968625109936e-08,0.0,-9.665961457589116e-08,-2.298309290322218e-08,0.0,1.1384669048021398e-06,-9.267772584637568e-07,0.0
NITROGEN_MOLECULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
