,Acer,Phum,Meus,Seum,Meis,Psas,Teas,OL12,Tala,Bola,Hyum,Afia,Vaax,Neae,Rher,Spas,Paas
HYDROGEN_MOLECULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FORMATE,-2.818421788587118,-3.325304191336164,10.945406568982147,3.7901327019792133,-10.943286421180714,2.514210595121792,-6.488765839045667,-3.316564058700428,-3.006357510073494,4.274021585801176,3.117299620036306,3.625117853349085,3.5337968468473955,5.096381563681784,-3.2989523332694457,0.0,-8.629955357670372
PROPANE_1_2_DIOL,0.0,-0.24954463438993635,0.0,0.0,0.0,3.1789475368787956,0.0,0.0,0.0,0.0,0.0,0.0,1.9908461019103,-3.205755174711369,0.0,0.0,0.0
PRO,5.367269273267,3.9154969054694497,-6.767575930613783,5.752373188008599,5.608119439329877,2.6736714109999955,6.383976497754842,4.207727135458678,6.1952025942437645,3.7217065547517496,5.023166792091499,3.347645922059974,5.4832527302776075,4.44509537503359,4.255991663385143,5.1452416848945495,4.551583010020409
FRUCTOSE_16_DIPHOSPHATE,-4.3321558345518385,3.9258093588529928,10.181489282175251,-4.718605835816181,10.539120726437075,0.5726896310772673,-5.805284353665799,4.057722914773451,6.305262793410792,-2.772645804843849,-10.697162890263916,3.164975777307082,3.248248995618857,2.2125028500690647,4.073822392681255,-5.141432877688525,4.235315380456896
NITROGEN_MOLECULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDP_MANNOSE,5.732132790755813,4.223830455964111,9.871184517395802,6.117648846094968,-9.874812689481823,3.0476274698465238,7.518778865455405,-3.484287724370378,7.410342933474296,4.223777410280949,5.398280971504407,3.5438142715593104,5.931066161931328,4.820296442487643,4.630594094012919,5.636127574393486,4.926698197637458
CPD_2961,2.310242199793663,8.583374144052733,6.435562198563242,2.6938622016168488,-8.58645878754371,0.14945467292043624,3.3503709158932145,1.1783464737053944,3.136363371344407,0.747949794726436,1.9686991209426772,0.4743687557097118,2.4257275507243534,1.4034251792974093,1.2235735352096189,2.0896297887900896,1.506169911676773
MAL,-4.331487965744287,0.0,-10.815987586799814,0.0,0.0,-1.9329892210838295,-8.00527063255413,0.0,6.042119672567658,4.618546154734451,10.81665302345962,4.401923364306835,0.0,0.0,-5.480826374925694,3.3361600438293735,0.0
SUCROSE,4.875119699462292,3.3963742832914834,-9.974234733842328,5.232897071173466,9.974168352269373,2.156544696829833,5.890089689963418,0.0,5.675958991729392,-4.105604548032618,4.503932043451947,3.7897189806241496,4.964011779803563,3.9258870628238975,4.466339267627904,-5.351597840884542,4.032366885299863
BUTYRIC_ACID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
