,Acer,Seum,Meus,Raer,Boea,Hyum,Meis,Brla,Teas,Afia,Chae,Beae,Deae
TYR,6.080000308211552e-07,0.001205846719101542,4.5596389439115155e-09,0.0007220869023009356,3.213341200477065e-06,8.427570066742464e-05,-0.0020823456847071055,-5.046189285078028e-09,5.278836538266418e-05,4.74384835724554e-07,7.944714895871423e-07,7.750267673900864e-08,1.2180783571528334e-05
HYDROGEN_MOLECULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FORMATE,1.868149343327852e-08,0.010500516946980728,0.0,-2.749900008869312e-07,1.1705016242974629e-07,1.5529030140689387e-06,0.0,2.486389495131744e-07,-0.009932241593184888,-0.0005731927708868301,0.0,-1.7718837676295132e-08,3.272852310107514e-06
PROPANE_1_2_DIOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO,5.825980264689707e-07,0.0010611006170380796,-5.820819846613659e-08,-0.025038371699064803,2.8276216840566577e-06,7.415950681206814e-05,0.023836831631607474,0.0,4.645181364486491e-05,4.1744115062641284e-07,6.991055948207052e-07,6.819949567979857e-08,1.5291372209132656e-05
FRUCTOSE_16_DIPHOSPHATE,7.513814603955161e-07,-5.942161881094286,0.0,0.0019004202483834565,0.01395366262275909,4.3143884833239395e-07,5.926289417020668,5.040218093434035e-08,1.6957367746862825e-05,-2.1860695095826097e-07,9.016422283315692e-07,-4.924230404595593e-07,0.0
NITROGEN_MOLECULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDP_MANNOSE,3.631193814860623e-05,0.06582585588430538,3.481346928257547e-07,0.030882137692953976,0.00017437309198507588,0.004573375408323212,-0.10509783608438973,3.711954654291605e-06,0.0028648392410844004,2.6017983551587233e-05,4.463219109434281e-05,5.238053005723353e-06,0.000660994510590308
CPD_2961,-2.7176968884046774e-08,9.259770888306455e-07,-9.371884315942707e-08,-0.016846335183019888,2.467544409337788e-09,6.471582724985912e-08,2.080138264625099e-05,5.112394006949849e-11,4.053650943097325e-08,3.6428302387961833e-10,0.016822130295524804,2.480934585602398e-06,9.353698386842953e-09
MAL,6.546776663289567e-07,4.305711861932133,0.0,1.0212772601111895,4.386745616600513e-08,-5.335630105979185,0.0,-6.941565149769424e-07,-0.002831007204049002,0.01147136402015837,0.0,6.227302596870978e-07,0.0
