,Acer,Seum,Meus,Raer,Boea,Hyum,Meis,Brla,Teas,Afia,Chae,Beae,Deae
CARBON_DIOXIDE,-0.7708786847500573,5.550576515802931,-1.2426914964543503,4.2392277624921455,1.5452066533857165,-1.558232265860278,6.769748633021474,-8.741800762273199,3.1133604032842204,1.338002165667139,1.0874669970171418,-8.08513486626441,-3.2448510550684713
GAP,4.591388120482634,-5.469269751788154,-5.469269751788154,-5.469269751788154,-5.469269751788154,-5.469269751788154,20.791947900699807,-5.469269751788154,-5.469269751788154,-5.469269751788154,15.448723170551869,-5.469269751788154,8.391368574359133
TYR,-1.884223227151864,-1.884223227151864,-1.884223227151864,-1.884223227151864,-1.884223227151864,-1.884223227151864,16.826872983743186,3.899582514927266,-1.884223227151864,-1.884223227151864,-1.884223227151864,-1.884223227151864,-1.884223227151864
HYDROGEN_MOLECULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FORMATE,-4.193148853879009,-4.193148853879009,-4.193148853879009,5.585733173515285,-4.193148853879009,-4.193148853879009,-4.193148853879009,-4.193148853879009,16.080238551849074,13.227919190417579,-4.193148853879009,2.8444487691291336,-4.193148853879009
PROPANE_1_2_DIOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO,-2.2634150101868222,-2.2634150101868222,5.96296939341174,18.934595718643344,-2.2634150101868222,-2.2634150101868222,-2.2634150101868222,-2.2634150101868222,-2.2634150101868222,-2.2634150101868222,-2.2634150101868222,-2.2634150101868222,-2.2634150101868222
FRUCTOSE_16_DIPHOSPHATE,-3.5829482500267176,23.08448126124718,-3.5829482500267176,-3.5829482500267176,-3.5829482500267176,-3.5829482500267176,-3.5829482500267176,-3.5829482500267176,-3.5829482500267176,5.966489020821591,-3.5829482500267176,6.778512218198404,-3.5829482500267176
NITROGEN_MOLECULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDP_MANNOSE,-1.7409609923685387,-1.7409609923685387,-1.7409609923685387,-1.7409609923685387,-1.7409609923685387,-1.7409609923685387,20.891531908422436,-1.7409609923685387,-1.7409609923685387,-1.7409609923685387,-1.7409609923685387,-1.7409609923685387,-1.7409609923685387
CPD_2961,4.621239319259805,-2.8437941472753607,5.858761951175497,17.957940202318305,-2.8437941472753607,-2.8437941472753607,-2.8437941472753607,-2.8437941472753607,-2.8437941472753607,-2.8437941472753607,-2.8437941472753607,-2.8437941472753607,-2.8437941472753607
MAL,-4.329446753640092,-4.329446753640092,-4.329446753640092,-4.329446753640092,-4.329446753640092,22.230316723170098,-4.329446753640092,6.375363798458389,14.688787014772416,-4.329446753640092,-4.329446753640092,-4.329446753640092,-4.329446753640092
SUCROSE,-2.932743720530844,21.41687065576549,-2.932743720530844,-2.932743720530844,-2.932743720530844,-2.932743720530844,-2.932743720530844,-2.932743720530844,-2.932743720530844,-2.932743720530844,-2.932743720530844,-2.932743720530844,10.843310270073806
BUTYRIC_ACID,6.156972966628634,-0.5130810805523858,-0.5130810805523858,-0.5130810805523858,-0.5130810805523858,-0.5130810805523858,-0.5130810805523858,-0.5130810805523858,-0.5130810805523858,-0.5130810805523858,-0.5130810805523858,-0.5130810805523858,-0.5130810805523858
