,Acer,Phum,Meus,Seum,Meis,Psas,Teas,OL12,Tala,Bola,Hyum,Afia,Vaax,Neae,Rher,Spas,Paas
HYDROGEN_MOLECULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FORMATE,-1.0237373735842084e-08,-3.2925000892629385e-08,1.3735154998529335,9.60482108075076e-08,-1.3668265837518625,5.073485267940872e-09,-4.799463507065349e-05,-3.226870125922384e-08,-1.5789061323606634e-08,2.9270185372967205e-07,2.0388955983756764e-08,6.568132077705128e-08,5.3222683776370336e-08,1.944487164896002e-06,-3.098568386443887e-08,0.0,-0.006643276863855416
PROPANE_1_2_DIOL,0.0,-1.209264703476876e-11,0.0,0.0,0.0,2.3501025060351784e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.509436464144356e-09,-2.499836887746137e-08,0.0,0.0,0.0
PRO,3.6282266142954057e-06,1.281950157688184e-07,-9.12016828908479e-05,8.806420435091864e-06,6.317501655093677e-06,7.331228242246703e-09,3.7705379311529715e-05,2.51262230906884e-07,2.4413458803013774e-05,8.204481009204378e-08,1.642818823808638e-06,3.4663932263888486e-08,4.738908230916449e-06,4.3401704538691157e-07,2.807983625400198e-07,2.1760334756662312e-06,5.546229162222158e-07
FRUCTOSE_16_DIPHOSPHATE,-3.3462826134394315e-07,1.3127584777851337e-07,0.23654636458303327,-8.147503009454611e-07,0.538949064178163,4.265099385992843e-11,-9.947424908551418e-06,1.7787375958860652e-07,3.145499164064521e-05,-9.21168594130054e-09,-0.7755144350826303,2.2756508823326638e-08,2.7569615783458543e-08,2.524987318118e-09,1.845919451870006e-07,-2.1570327429981007e-06,2.677423761855198e-07
NITROGEN_MOLECULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDP_MANNOSE,8.405411536763214e-06,2.6075431978006525e-07,0.11577412652313136,2.0420929716342695e-05,-0.11674537517387149,1.7364612866613526e-08,0.0005142873570926636,-4.7486734006313176e-08,0.00040065439611324476,2.607224707167075e-07,3.896783085194278e-06,5.446494794346024e-08,1.3289010625310684e-05,1.0297145972372636e-06,6.652898883134855e-07,6.738350018120931e-06,1.315588449631327e-06
CPD_2961,3.1661980626315677e-09,0.005967619695897161,4.24608843348495e-05,7.680852797728609e-09,-0.006010156517968291,6.397649078989265e-12,3.488221397000318e-08,2.1926579381105034e-10,2.1304580496620628e-08,7.159699389748584e-11,1.4336176678445146e-09,3.0854724520121516e-11,4.135442367518782e-09,3.787480977177001e-10,2.450407116141452e-10,1.898931270646068e-09,4.839956787470041e-10
MAL,-3.3411403326425393e-07,0.0,-1.0195642114174783,0.0,0.0,-1.319225095892597e-09,-0.001576513245708617,0.0,1.716114552672505e-05,6.47087033512623e-07,1.021127610148488,3.929462481869925e-07,0.0,0.0,-4.712506207758394e-06,3.375877814481899e-08,0.0
SUCROSE,1.1682637611497957e-06,3.8781705027804814e-08,-0.14677825815189272,2.6626956365459167e-06,0.14675582492406378,2.2178516807162786e-09,1.2092500842934432e-05,0.0,7.3855879054951515e-06,-1.9860834274377216e-07,4.969874581860983e-07,9.595674127054165e-08,1.433620020739844e-06,1.3129934054213603e-07,4.5577596864236047e-07,-3.4996362291910398e-06,1.6778516863229476e-07
BUTYRIC_ACID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
