,Acer,Phum,Meus,Seum,Meis,Psas,Teas,OL12,Tala,Bola,Hyum,Afia,Vaax,Neae,Rher,Spas,Paas
VAL,6.945568969951088e-06,2.454056535824201e-07,0.19015029617017198,8.309275318964159e-05,1.2093688770803099e-05,1.4342052446649172e-08,7.651979382233637e-05,4.1016908819773645e-07,4.67350526682361e-05,1.5705961829274888e-07,-0.17290163642954576,6.63576887286864e-08,9.071763552589174e-06,1.1434901656328164e-06,-0.005767550324457293,4.259579903568736e-06,-0.011721864441312988
RIBOSE_5P,0.0,0.0,-0.20475500909279318,0.0,0.0,-8.680524693389201e-08,0.30995602410876455,0.0,2.812807046587731e-05,0.0,0.0,4.5739335782147124e-07,-0.08746338029025759,-0.023310087844848913,0.020182674194217796,-1.1895204944318502e-08,-0.014638707838454381
FRUCTOSE_16_DIPHOSPHATE,-3.6407651981844547e-06,1.8342426098876528e-07,0.10212486139823738,5.7679208643041126e-08,-1.1355154741482549e-05,4.8043016286043953e-11,2.619472798778285e-07,-0.014184549716748587,-5.777047378913772e-06,5.376561767267375e-10,1.0765722863795408e-08,0.0,-0.05296210711248655,2.844201174884441e-09,-0.012109533732868754,1.4259985947234895e-08,-0.02284842937517434
FRUCTOSE_6P,-2.842008989946384e-05,2.2501270140829773e-08,3.395904155211254,-7.91996866895195e-06,0.0,-2.4975917093549444e-08,6.66249547060333e-05,0.02836909046686958,5.849750246224254e-05,2.0719485568702234e-07,-3.7155842909485353,0.0,0.21411519937551243,0.04195827135986728,0.0,3.4184260679329767e-06,0.03514516899015525
GAP,0.0,-0.015196480103223655,-1.8798933313709696,-7.152662156363074e-06,0.0,0.0,0.0,0.0,0.0,-0.01215632021088157,1.907253520746784,0.0,0.0,0.0,0.0,-2.363995515357193e-07,0.0
CPD_2961,3.780722011666705e-05,0.030392923044016418,-0.08287088966248098,8.651881296456172e-09,6.334178831389595e-09,1.0259660366461223e-07,3.929209198167428e-08,-1.1526004288579337e-10,2.4477906361349224e-08,0.024312834635544105,1.6148584295693116e-09,-3.852659775125552e-07,4.751418177463662e-09,4.2663017623266626e-10,0.0,0.0,0.028127521998472408
2_KETO_3_DEOXY_6_P_GLUCONATE,7.132950082589446e-11,0.0,3.017938667342447e-07,1.7303762592912346e-10,0.0,0.0,7.858418396334857e-10,4.939716123676902e-12,0.0,1.612968530180213e-12,3.2297168591386234e-11,6.814792040011398e-13,0.0,8.532603524653327e-12,2.815396245216306e-10,-3.031645829283927e-07,1.0903667264018236e-11
G3P,7.132950082589445e-08,2.520263328406582e-09,0.18574427333576846,1.7303762592912342e-07,0.0,0.0,-0.18574488796153985,1.7937844256221637e-07,0.0,0.0,3.229716859138623e-08,6.814792040011396e-10,9.316506230320906e-08,8.532603524653326e-09,0.0,4.277995784170469e-08,1.0903667264018233e-08
PHOSPHO_ENOL_PYRUVATE,0.08095470804310761,3.2309659776125643e-07,-0.7789930843684727,0.12546425008211362,0.10681139580812991,0.0036464015413117975,0.0007874478318579428,0.0,0.057076338721802906,5.77861796467552e-07,0.3324043625529645,1.280791721478902e-07,0.0022597033486315156,2.5050114246909333e-06,0.0069220250773961165,0.06265722036004504,5.696952120599317e-06
PYRUVATE,-0.08095067427593881,0.0,-2.220956285549645,-0.1254154063333276,-0.10686748071572745,-0.00729274685190253,0.0,0.007091939956465808,0.05686399080997036,0.00607688515110358,2.505191233027306,0.01580195903202861,-0.0009607842332801783,-1.2076365952623648e-06,0.0,-0.06265312391941802,0.014071701538961869
ACETYL_COA,3.99815365106859e-08,1.412655340560479e-09,0.0005361797852452012,-5.9713189116819395e-05,6.961622024498599e-08,-1.3349621573600417e-09,4.4047923851245533e-07,3.2856837145701075e-07,2.690260830707166e-07,9.040994177068922e-10,-0.0004761995070168871,3.819820040874473e-10,5.222078238129897e-08,-1.4333833244541996e-06,3.6719191872535716e-07,-4.082654392239936e-07,6.111712065393661e-09
SUC,-1.065978918665712e-06,0.0,-24.70476190068869,-2.6571159811858307e-05,24.999940004883705,0.0,-0.11195438864593239,0.009460554779969235,1.4292110903793986e-07,6.376602255979108e-10,-0.11953481893880581,-0.010534697899064879,-0.05797209944171209,0.0,-0.004617350874995551,1.3058903226684746e-05,-1.0868497727565235e-05
MAL,6.34040007341284e-08,2.2402340696947393e-09,0.016276386936426614,1.5381122304810969e-07,0.0,2.35898759900678e-08,6.985260796742093e-07,4.39085877660169e-09,-0.01627735017538504,0.0,0.0,0.0,0.0,7.58453646635851e-09,0.0,0.0,9.692148679127321e-09
FUM,4.300247472729753e-06,6.046378686690656e-08,25.013255234164966,-1.2322759172132236e-05,-24.999884848585978,0.0,0.02790912600220129,1.8222063922897012e-09,0.0,8.127350955083865e-07,-0.05512297864211524,2.9253277738412023e-07,0.013845064716991583,2.802037871275316e-06,6.467994573744458e-07,0.0,1.8528332420814557e-06
CIT,2.377650027529815e-08,8.734215808283192e-07,-0.27806764248577603,5.767920864304113e-08,6.881492468098034e-05,0.0,0.16676601788615258,1.6465720412256337e-09,1.5998631608724987e-07,5.376561767267376e-10,1.076572286379541e-08,2.271597346670466e-10,0.08566004757277762,0.018646588157905403,0.006925028009008207,1.4259985947234899e-08,3.6345557546727456e-09
GLYCERATE,1.1888250137649075e-08,3.9185707982150947e-07,0.1307422140627562,6.56965133754584e-05,-1.0880656409830385e-05,0.003646336211297259,1.3097363993891424e-07,0.007095415805059679,0.012313472288427251,2.688280883633688e-10,-0.15387262515645422,1.0957434808691841e-07,1.552751038386818e-08,1.7004658356337317e-06,9.200641324236294e-10,1.8007639114004245e-05,1.8172778773363728e-09
PPI,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
THIAMINE_PYROPHOSPHATE,7.679809588921303e-09,2.1050443444664235e-08,0.0001029915059697265,1.863038439170229e-08,1.3372155310711367e-08,3.6656821426251546e-11,8.460897140053861e-08,5.318427693158797e-10,5.167558009618171e-08,1.7366294508273624e-10,3.4773284850059174e-09,7.337259429745605e-11,1.0030771707978843e-08,9.186769794876748e-10,5.943614295456646e-10,4.605975460956872e-09,1.1739615087592968e-09
RIBOFLAVIN,4.058846734495688e-08,3.19351223913647e-08,-3.2435000988167465e-06,9.84632157543915e-08,7.067301381318946e-08,5.2066618900000146e-11,9.422025367805594e-07,5.922582417951838e-09,2.7310997375394286e-07,1.886027460600917e-09,1.837798607207075e-08,3.877805970545375e-10,5.301350836892327e-08,1.6429628586766018e-06,6.428488093243897e-09,5.1291981120041725e-08,6.2044895528726e-09
ADENOSYLCOBALAMIN,0.0,0.0,0.00021264445790530182,0.0,0.0,1.2863196523096094e-10,2.007825900263556e-10,0.0,0.0,0.0,0.0,0.0,0.0,-7.034224445129481e-06,0.0,0.0,0.0
GDP_MANNOSE,9.925582918121847e-06,3.1481680811290115e-07,0.0022809178513358863,6.522675612028448e-05,1.6879634388899003e-05,2.0544878475488464e-08,0.00010680166884575815,4.447004687778096e-07,6.803080558572403e-05,1.4520831633561134e-07,2.9258154721749934e-06,9.248414853735899e-08,-0.0025534142090282296,-2.461872990590886e-06,4.958910137345462e-07,6.1148017580663076e-06,-2.4604800401083444e-06
SUCROSE,1.2363780143155035e-06,4.3684564359047403e-08,0.016580675883671136,2.9993188494381387e-06,2.152792805439601e-06,2.4527578863674274e-08,1.3621258553647082e-05,8.562174614373293e-08,8.31928843653699e-06,2.7958121189790345e-08,-0.01661172949553614,1.2578425123824503e-07,1.61486107992229e-06,1.4789846109399095e-07,-2.7627676567775415e-07,7.415192692562145e-07,1.889968992429827e-07
HYDROGEN_MOLECULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETOH,1.6719753876091035e-07,0.0,1.5981337844037449,-2.4346427272386054e-06,0.0,-3.5231545276432243e-12,0.0,0.0,0.00813882076426239,-0.004051858257910591,-1.6022178727224825,7.907672519604077e-08,0.0,0.0,-1.803325699550313e-10,0.0,-6.856352949980064e-07
PROPIONATE,-4.3322725449910755e-06,0.0,0.28709713215480076,0.0,-4.062567381199409e-06,0.0,0.0,0.0,-0.11393347088436252,5.941100752830451e-11,-0.17314687189986705,0.0,0.0,0.0,0.0,-8.394590056014152e-06,0.0
PROPANE_1_2_DIOL,0.0,0.0,0.0,0.0,1.8278038915415077e-08,5.284731791464837e-12,0.0,0.0,-1.8600452064537954e-08,0.0,0.0,0.0,0.0,3.1712843099961526e-10,0.0,0.0,0.0
CPD_10353,0.0,0.020260923963048967,-0.2647391440652221,-3.845280576202778e-11,0.0,0.0,0.2444314540932705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUTANEDIOL,0.0,-0.020260923963048967,0.26469237805631946,0.0,0.0,0.0,-0.2444314540932705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUTANOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACETONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FORMATE,1.2186935288612966e-05,-4.257393271959038e-08,0.7634851909928798,2.5982988640866035e-06,0.0,2.6965643142073498e-08,0.05556544013556753,1.2082079109768686e-08,6.470823919930792e-07,-0.002025942281263141,-0.8314117809930267,1.2437203702777579e-09,0.014372767811929699,-1.9652075736938784e-10,1.0257043626682897e-08,1.0463573655145796e-07,-1.2203964012572195e-06
CARBON_DIOXIDE,-2.168572860651795e-05,-0.005066239229449658,-3.35229382416819,-6.732039503608861e-05,-4.8285045703292777e-05,-4.5447528442145725e-08,-0.08384248266605436,-0.007093992787078518,-0.03805285431217819,-0.00405252238048123,-0.08899205712179152,-0.0026338995548280454,-0.028825530850355108,-0.009325467241090318,-0.004615860499744977,-1.3395071284959602e-05,-0.009381914548137995
ACET,2.4270419696182027e-06,-0.010130956845097057,0.2799062644740636,2.6257139876548054e-05,0.0,-4.004611640815097e-09,-0.06801324417711654,-0.014184552567016947,1.1732329846398324e-08,-0.00810424287724284,-0.060647379200826135,0.0,-0.07104701226439929,-0.01864715650815167,-0.008072979381611762,-6.954318417567466e-07,-0.021086737130323947
BUTYRIC_ACID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARBON_MONOXIDE,0.0,1.7315912577477055e-09,0.0,0.0,0.0,1.7615772638216122e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4797426208409805e-06
PUTRESCINE,1.0837161878710847e-06,-6.670038303831287e-07,0.018190340553396668,0.0,0.0,-5.541576362837055e-09,0.0,0.0,0.0,-1.1124739962684483e-08,-0.011199650601143531,-2.322229051878142e-07,0.0,4.4695995739050525e-07,-0.0023073907501936987,1.3929551481190875e-06,-0.004685306940300931
NITROGEN_MOLECULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
