,Acer,Seum,Meus,Raer,Boea,Hyum,Meis,Brla,Teas,Afia,Chae,Beae,Deae
PYRUVATE,0.04329157639808859,1.3821780596090694,0.0057344127113497486,-0.7943972381988036,-0.00856592726863666,-2.5978348055232225,2.257895666151294,-0.010896753670306904,-0.30927771854622754,0.0,0.04363310304003622,-0.011760374702640982,0.0
ACETYL_COA,6.308425885711007e-09,1.1489696672661173e-05,4.3445711576737564e-11,6.885458658025421e-06,3.0617751891145854e-08,8.030060714030679e-07,0.0002581074409216997,6.343553967353694e-10,5.029845799716312e-07,4.520091796968351e-09,7.56998070443038e-09,7.384705137870842e-10,1.160624365764858e-07
SUC,7.270859385288025e-06,0.1251115905196226,0.0,0.0005704498161460917,0.0,1.9802782419394642,-2.136288518881531,-1.6909704705819023e-06,3.9882452578105493e-07,3.5840531483420654e-09,0.0,2.524001784154744e-06,0.03031973030702048
MAL,0.0,5.408673832389742,0.0,-0.00401445037706705,-4.6959686308261885e-05,-6.145024312559397,0.759854431079596,0.0,0.0,-0.01950356954273548,6.0844640648233684e-05,0.0,1.84055528006625e-07
FUM,-9.783646949686135e-06,0.0009662681509114556,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007714760989457089,-6.807522170416482e-06,3.0011794529369552e-09,0.0,-0.00017820388226542168
CIT,3.751538907671127e-09,-2.462464700935172,2.5836599973630813e-11,1.5758915521187518,0.016671927220569472,0.9459856936981655,0.0,3.7724291213942466e-10,0.003195336918737326,2.6880398612565498e-09,0.011602449800103066,0.0,-0.09088226566379806
GLYCERATE,-2.6785056073073714e-08,-5.7325891667893645,1.2918299986815407e-11,-0.0035834139475257962,9.103989613735923e-09,2.082287074169976,3.630974540480402,1.8862145606971233e-10,1.495591971678956e-07,1.3440199306282749e-09,2.2508845897027166e-09,1.2397983862926442e-06,0.02290959061355176
PPI,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THIAMINE_PYROPHOSPHATE,1.2117470671777744e-09,2.206985781378889e-06,8.345221791482752e-12,1.3225857743585754e-06,5.881177290473406e-09,1.5424454048963355e-07,4.957828469738068e-05,1.218494606210342e-10,9.661524137046058e-08,8.682368751858657e-10,1.4540714449479553e-09,1.4184829868695186e-10,2.2293725829802453e-08
RIBOFLAVIN,6.404189543636921e-09,1.1664113449831408e-05,4.4105229204985594e-11,6.989981833781067e-06,3.108253787289674e-08,8.151959267105632e-07,0.0005384338400135126,6.43985087931343e-10,5.106200256640568e-07,4.588708046486702e-09,7.68489513667669e-09,-1.4569532246037089e-06,1.1782429660049102e-07
ADENOSYLCOBALAMIN,0.0,5.23732074745176e-09,5.1886778200943635e-11,3.138582031101696e-09,0.0,3.6603232286471854e-10,1.1765249294285541e-07,0.0,2.2927424925838397e-10,0.0,0.0,6.259548106454794e-06,0.0
GDP_MANNOSE,4.0391443799083685e-05,-0.09842762469631418,1.5980592260272101e-07,0.02026898704827201,0.045179592326822934,0.005062601185382126,0.023888350328513237,3.3986694133635805e-06,0.0031710316562179835,2.8797859258318624e-05,4.823197109856879e-05,4.319136881676654e-06,0.0007317632647321642
SUCROSE,1.9508002319889858e-07,0.00035530421248205005,1.3435031986288019e-09,0.00021292402559333094,9.468149198285358e-07,2.4831938406999818e-05,-0.0006150354893526254,1.2906589291328503e-06,1.555415650546114e-05,1.3977807278534054e-07,2.3409199732908248e-07,2.4306123180887687e-08,3.5890827961291864e-06
HYDROGEN_MOLECULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETOH,0.0,0.007521280071781096,0.0,0.0,0.0,0.0,0.0,3.2383471774708467e-07,2.752406066405072e-05,0.0,0.0,-3.4298891889531824e-07,-0.007548784978243564
PROPIONATE,-0.0029217719688591076,1.9088341547423462,7.642629687787023e-09,0.0016155779991575852,0.0,-1.9017390431748442,0.0,1.1819850272323988e-06,0.0,0.0,-0.005791174043596513,1.0668181389687338e-06,0.0
PROPANE_1_2_DIOL,0.0,0.0,0.0,1.0668181389687338e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0668181389687338e-06,0.0
CPD_10353,0.0,0.0,-0.0019115874529677455,0.0,0.0,0.0,0.0,0.0,-2.0439756946279074e-08,0.0,0.0,0.0,0.0
BUTANEDIOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUTANOL,0.0,0.0,-1.0190172917049365e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACETONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.066818138968734e-06,0.0
FORMATE,0.0,0.023906428947564742,-0.0009556944797365529,0.0017607640028912991,-3.4536303239343696e-07,2.402215456942925e-06,0.0,1.3297906963642757e-09,1.6044486333376087e-06,0.0048793172371324744,-0.010670321816851822,8.665583682786454e-08,-0.01892424317768555
CARBON_DIOXIDE,-0.01347072825507352,-1.5412020696448132,-0.0009557797915282192,-0.2631476022769195,-0.01963038203507218,0.6982719862924376,-2.6996374269115138,1.920802879855179e-09,-0.0006098081153227031,-0.004879808943136261,-0.011650658017722915,-6.900801422447266e-07,-0.015286628092576558
ACET,2.395638883712028e-07,0.07613713828206055,-0.0019113628553281976,3.0027747199059494e-07,-0.0392173872593993,-1.597889406380784e-05,0.0,1.342744988084802e-09,5.675897524815008e-06,-0.009747377536169813,-0.02525103697051478,-2.118482148864428e-07,0.0
BUTYRIC_ACID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARBON_MONOXIDE,0.0,0.0,-1.932580633511435e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUTRESCINE,0.003887949872917243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038879498729172436,0.0,0.0
NITROGEN_MOLECULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
