,Acer,Phum,Meus,Seum,Meis,Psas,Teas,OL12,Tala,Bola,Hyum,Afia,Vaax,Neae,Rher,Spas,Paas
2_KETO_3_DEOXY_6_P_GLUCONATE,0.746615083715854,0.0,4.28730582622687,1.083143678274574,0.0,0.0,1.7114314474031023,0.11963771151927105,0.0,0.04279659395798596,0.4876557608359331,0.018598481892837526,0.0,0.18972636011767463,1.2804969778133337,-4.289273779059111,0.23046850321686563
G3P,3.660937007897208,2.2116945595380297,10.076488437248052,4.045752640928895,0.0,0.0,-10.076489874321371,4.061380960255414,0.0,0.0,3.3169468381573166,1.6508395314037063,3.7768986805404827,2.739446585955335,0.0,3.4389714419707964,2.845765504494686
PHOSPHO_ENOL_PYRUVATE,9.715815115222787,4.3169263239259354,-10.699106606446932,9.906092999427948,9.836190594778927,8.369437497529962,7.703794804412792,0.0,9.564029111013967,4.569408692924657,10.329239719217627,3.915104324892061,8.161624436446175,5.206385415401203,8.647806173582962,9.604544128894501,5.563216761078285
PYRUVATE,-9.715793474894372,0.0,-11.15411301480595,-9.905923893880358,-9.836418575820755,-8.67046414365196,0.0,8.658338055231951,9.56241034032097,8.591254033939741,11.206413887476355,9.006283936208167,-7.790198878872799,-4.889514870417255,0.0,-9.604515734406078,8.955919619899118
ACETYL_COA,3.4096016326736756,1.9623712474661144,7.536883453304633,-6.5836433838140085,3.6503805963159985,-1.938079529487215,4.451513803522263,4.324219345616141,4.237392535022042,1.771207092340651,-7.485361959937295,1.406972371936309,3.5255458884419664,-4.963940070941217,4.372484539631484,-4.4185321891696745,2.5948412292180283
SUC,-4.835327965622242,0.0,-12.20035367687176,-6.231983770294354,12.205511970714108,0.0,-9.856614127049314,8.78348960975539,3.9627167069130556,1.6226425749530033,-9.885067432370581,-8.830195090873922,-9.570792032878012,0.0,-8.471965883808103,5.923480225773977,-5.8437431455300395
MAL,3.609796336351394,2.1608753353955823,9.019131010410668,3.994605004321511,0.0,3.18058530575429,4.651765312838674,2.4516602481033374,-9.019156711261092,0.0,0.0,0.0,0.0,2.688392963962402,0.0,0.0,2.794690408632551
FUM,5.441068026511274,3.589180204158141,12.205743218916153,-5.89828151417688,-12.205511012547722,0.0,9.253319240911246,2.0718668452248163,0.0,4.7175303407000895,-9.548905681590634,4.273770660740066,8.948867994894105,5.255049419006507,4.618353108858803,0.0,5.075412988828125
CIT,3.1840053288074976,4.7488046670180015,-10.251723459146014,3.5687095530540303,6.645255741429469,0.0,10.02968056290894,2.028242435185053,4.011698119842149,1.5504796207431042,2.8402440475512494,1.1927048633906043,9.740351315597445,9.078172383413344,8.647994539531737,2.962166185631176,2.3698814217387447
GLYCERATE,2.883259541517906,4.400717963351713,9.923988839597788,6.625115428657305,-5.844228722262713,8.369429716511185,3.924808543418129,8.658550856252312,8.897953542153648,1.2615072543707786,-9.99473436747393,3.8473436262468095,2.999110235955394,5.038144892918406,1.7786813641931687,6.063030158396795,2.0707006009075872
PPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THIAMINE_PYROPHOSPHATE,2.6938033313785645,3.1311554635836876,6.820374478504963,3.078157737432961,2.9342799581558836,0.5255078591074529,3.7350693578899348,1.5458918647265918,3.5209892410136217,1.084581140494988,2.350759585032275,0.7567070252503001,2.8095811645767714,1.7780370133036438,1.592857550355859,2.4723606999893093,1.8829507661546057
RIBOFLAVIN,3.4161422758770463,3.3120533457394545,-5.318589005195982,3.8009157112432366,3.6569223157711432,0.6377867535177462,4.781724452452314,2.5812247078548864,4.243935331088634,2.0866927262673496,3.0722388220147696,1.4132610510405996,3.532087124165681,5.023204867022476,2.616732785610303,3.5177543327897487,2.6013678935068913
ADENOSYLCOBALAMIN,0.0,0.0,7.135227104373019,0.0,0.0,0.9665591272414567,1.1427450632456626,0.0,0.0,0.0,0.0,0.0,0.0,-5.654790187356333,0.0,0.0,0.0
GDP_MANNOSE,5.804329707549716,4.305652400974308,8.165682651405007,6.62199888854193,6.034936440610301,3.120605692566204,6.8361511064786225,4.455655801764234,6.640278717374623,3.969611073832808,5.27382224833225,3.773713438810681,-8.214694277693184,-5.198841395483849,4.502972882702366,5.593956492220634,-5.198595599665367
SUCROSE,4.89972974883755,3.4480558258181286,9.027175234540131,5.28459789635803,5.140578379635255,3.197503373620912,5.941790737476348,3.740236077562816,5.727659999232529,3.254322857560835,-9.02798785514079,3.907253045371622,5.015712360561285,3.9775823918685607,-4.248941849861912,4.677704567311304,4.084063471399156
HYDROGEN_MOLECULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETOH,4.030843338337864,0.0,11.011186136816828,-5.194011022020195,0.0,-0.08856354313651416,0.0,0.0,8.718134489509385,-8.415227250400491,-11.012294576246791,3.705707210118616,0.0,0.0,-1.0996241376748461,0.0,-4.6436760356470845
